ID,Ape,Background,Eyes,Glasses,Jewelry,Headwear,Mouth,Outfit,Ape%,Background%,Eyes%,Glasses%,Jewelry%,Headwear%,Mouth%,Outfit%,Statistical Rarity,Inverse SR Rank,SR Percentile,Trait Count,Inverse TC Rarity,Sub-Rarity,Agg. RANK,Rarest Trait %,Rarest Trait Score,Rarity,Final Rank,Glitched?
1567,Juanita,Sunny Beach,Blue And Orange,None,None,Captain's Hat,Nothing,Black Tee,"11,25%","3,18%","22,00%","64,95%","62,75%","4,18%","65,90%","2,33%","0,000000206",1053,"27,88",5,"63,89","45,88",3019,"2,33","36,48","42,74711727",2973,N
222,Juanita,Rainbow,Blue And Orange,None,None,Jägermeister Antlers,Nothing,Black Tee,"11,25%","9,56%","22,00%","64,95%","62,75%","2,07%","65,90%","2,33%","0,000000306",779,"20,62",5,"63,89","42,26",3503,"2,07","43,66","42,72270569",2974,N
1121,Gordo,Rainbow,Orange And Blue,None,Golden Earring,Captain's Hat,Nothing,ApeCoin Tee,"10,19%","9,56%","21,66%","64,95%","3,79%","4,18%","65,90%","3,10%","0,0000000443",1787,"47,31",6,"65,63","56,47",1990,"3,1","15,21","42,71826105",2975,N
183,Bruno,Rainbow,Green And Orange,None,None,None,Nothing,Ripped Black Shirt,"10,83%","9,56%","13,66%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000445",137,"3,63",4,"85,84","44,73",3188,"2,25","38,69","42,71584547",2976,N
3768,Robin,Ones & Zeros,Orange And Blue,None,None,None,Nothing,White Shirt & Blue Tie,"11,04%","5,30%","21,66%","64,95%","62,75%","52,08%","65,90%","2,28%","0,00000403",166,"4,40",4,"85,84","45,12",3134,"2,28","37,86","42,69558051",2977,N
1169,Lou,Mountains,Blue And Orange,None,Bitcoin Chain,None,Nothing,Black Tee,"12,05%","5,61%","22,00%","64,95%","2,70%","52,08%","65,90%","2,33%","0,000000209",1046,"27,69",5,"63,89","45,79",3032,"2,33","36,48","42,68533985",2978,N
58,Lou,Mountains,Orange And Blue,None,None,Chef's Hat,Ganja,ApeCoin Tee,"12,05%","5,61%","21,66%","64,95%","62,75%","4,26%","5,75%","3,10%","0,0000000453",1781,"47,15",6,"65,63","56,39",1995,"3,1","15,21","42,66530898",2979,N
549,Lou,Gold Flakes,Yellow And Blue,Clear Lenses Round,None,None,Nothing,Ape College Jacket,"12,05%","6,33%","10,22%","3,87%","62,75%","52,08%","65,90%","2,49%","0,000000161",1210,"32,04",5,"63,89","47,96",2715,"2,49","32,06","42,65962999",2980,N
3747,Ham,Gold Flakes,Yellow And Blue,None,Cross Earring,None,Nothing,ArtsyApes Tee,"9,74%","6,33%","10,22%","64,95%","3,10%","52,08%","65,90%","2,67%","0,000000116",1397,"36,99",5,"63,89","50,44",2423,"2,67","27,08","42,65276976",2981,N
2029,Juanita,Rainbow,Brown And Orange,None,None,Gold Halo,Nothing,_APES_ Sweater,"11,25%","9,56%","10,38%","64,95%","62,75%","2,33%","65,90%","3,02%","0,000000211",1042,"27,59",5,"63,89","45,74",3041,"2,33","36,48","42,65003846",2982,N
1112,Juanita,Gold Flakes,Orange And Blue,None,None,None,Lollipop,Plain White Shirt,"11,25%","6,33%","21,66%","64,95%","62,75%","52,08%","5,03%","2,04%","0,000000336",735,"19,46",5,"63,89","41,67",3544,"2,04","44,49","42,61059045",2983,N
3637,Robin,Rainbow,Blue And Orange,None,None,None,Nothing,Stebo Sweater,"11,04%","9,56%","22,00%","64,95%","62,75%","52,08%","65,90%","2,17%","0,00000705",41,"1,09",4,"85,84","43,46",3375,"2,17","40,89","42,60514555",2984,N
286,Gordo,Half-Sprayed Wall,Orange And Blue,3D,None,None,Nothing,Stebo Sweater,"10,19%","6,99%","21,66%","3,71%","62,75%","52,08%","65,90%","2,17%","0,000000267",870,"23,03",5,"63,89","43,46",3376,"2,17","40,89","42,60514555",2985,N
793,Jeff,Rainbow,Orange And Blue,None,None,None,Nothing,Stebo Sweater,"11,25%","9,56%","21,66%","64,95%","62,75%","52,08%","65,90%","2,17%","0,00000707",40,"1,06",4,"85,84","43,45",3377,"2,17","40,89","42,5963202",2986,N
533,Ham,Half-Sprayed Wall,Orange And Blue,None,Double Ear Piercing,None,Cigar,"3,3 Tee","9,74%","6,99%","21,66%","64,95%","3,36%","52,08%","4,00%","3,39%","0,0000000227",2044,"54,12",6,"65,63","59,88",1746,"3,36","8,03","42,59264174",2987,N
2811,Bruno,Brick Wall,Orange And Blue,Orange Shades,Cross Necklace,None,Nothing,Luna Tee,"10,83%","6,09%","21,66%","6,35%","3,18%","52,08%","65,90%","3,65%","0,0000000362",1856,"49,14",6,"65,63","57,39",1932,"3,18","13,00","42,59067662",2988,N
1770,Robin,Bright Sky,Blue And Orange,None,Cross Necklace,None,Nothing,Stebo Sweater,"11,04%","7,18%","22,00%","64,95%","3,18%","52,08%","65,90%","2,17%","0,000000268",868,"22,98",5,"63,89","43,43",3380,"2,17","40,89","42,58749485",2989,N
297,Bruno,Space Silver,Orange And Blue,None,None,None,Nothing,Ripped Black Shirt,"10,83%","6,43%","21,66%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000475",116,"3,07",4,"85,84","44,45",3230,"2,25","38,69","42,53051319",2990,N
1944,Whitney,Brick Wall,Grey And Yellow,None,None,None,Nothing,Jägermeister Urban Hoodie,"10,46%","6,09%","12,13%","64,95%","62,75%","52,08%","65,90%","2,41%","0,0000026",278,"7,36",4,"85,84","46,60",2916,"2,41","34,27","42,48715264",2991,N
279,Jeff,Gold Flakes,Orange And Blue,None,Septum Piercing,None,Nothing,Hawaii Shirt,"11,25%","6,33%","21,66%","64,95%","3,47%","52,08%","65,90%","2,20%","0,000000262",886,"23,46",5,"63,89","43,67",3343,"2,2","40,07","42,47015109",2992,N
1428,Lou,Gold Flakes,Yellow And Blue,None,None,None,Nothing,Jägermeister Urban Hoodie,"12,05%","6,33%","10,22%","64,95%","62,75%","52,08%","65,90%","2,41%","0,00000263",276,"7,31",4,"85,84","46,57",2920,"2,41","34,27","42,46950195",2993,N
361,Whitney,Deep Green,Grey And Yellow,None,None,Chef's Hat,Nothing,Black Tee,"10,46%","6,43%","12,13%","64,95%","62,75%","4,26%","65,90%","2,33%","0,000000218",1021,"27,03",5,"63,89","45,46",3081,"2,33","36,48","42,46470619",2994,N
3438,Lou,Rainbow,Orange And Blue,None,None,None,Nothing,Stebo Sweater,"12,05%","9,56%","21,66%","64,95%","62,75%","52,08%","65,90%","2,17%","0,00000757",23,"0,61",4,"85,84","43,22",3410,"2,17","40,89","42,44628931",2995,N
2827,Gordo,Rainbow,Orange And Blue,None,None,None,Nothing,Ethereum Hoodie,"10,19%","9,56%","21,66%","64,95%","62,75%","52,08%","65,90%","2,20%","0,00000648",54,"1,43",4,"85,84","43,63",3349,"2,2","40,07","42,44367505",2996,N
2166,Lou,Half-Sprayed Wall,Blue And Orange,None,None,Captain's Hat,Lollipop,ApeCoin Tee,"12,05%","6,99%","22,00%","64,95%","62,75%","4,18%","5,03%","3,10%","0,0000000492",1755,"46,47",6,"65,63","56,05",2017,"3,1","15,21","42,43584997",2997,N
2318,Lou,Deep Green,Blue And Orange,Pilot Sunglasses,None,None,Cigar,Colorbomb Tee,"12,05%","6,43%","22,00%","5,43%","62,75%","52,08%","4,00%","3,18%","0,0000000384",1838,"48,66",6,"65,63","57,15",1951,"3,18","13,00","42,43182039",2998,N
22,Ham,Half-Sprayed Wall,Brown And Orange,None,None,None,Nothing,Blue Camo Shirt,"9,74%","6,99%","10,38%","64,95%","62,75%","52,08%","65,90%","2,44%","0,00000241",303,"8,02",4,"85,84","46,93",2869,"2,44","33,44","42,4315863",2999,N
199,Lou,Rainbow,Blue And Orange,None,None,None,Nothing,Stebo Sweater,"12,05%","9,56%","22,00%","64,95%","62,75%","52,08%","65,90%","2,17%","0,00000769",21,"0,56",4,"85,84","43,20",3413,"2,17","40,89","42,42863862",3000,N
2326,Albert,Red & Green Aura,Purple And Green,None,None,None,Nothing,Ape College Jacket,"10,83%","6,80%","7,60%","64,95%","62,75%","52,08%","65,90%","2,49%","0,00000195",352,"9,32",4,"85,84","47,58",2771,"2,49","32,06","42,40369494",3001,N
605,Albert,Bright Sky,Orange And Blue,Flower Power,None,None,Nothing,Stebo Sweater,"10,83%","7,18%","21,66%","3,52%","62,75%","52,08%","65,90%","2,17%","0,000000277",847,"22,43",5,"63,89","43,16",3418,"2,17","40,89","42,40216258",3002,N
2208,Ham,Deep Blue,Grey And Yellow,None,None,Orange Beanie,Nothing,Black Tee,"9,74%","7,73%","12,13%","64,95%","62,75%","3,87%","65,90%","2,33%","0,000000221",1013,"26,82",5,"63,89","45,35",3098,"2,33","36,48","42,39410341",3003,N
920,Jeff,Space Silver,Grey And Yellow,None,Golden Nose Ring,None,Nothing,Green Puffer Jacket,"11,25%","6,43%","12,13%","64,95%","5,56%","52,08%","65,90%","2,25%","0,000000245",929,"24,60",5,"63,89","44,24",3260,"2,25","38,69","42,38930765",3004,N
1761,Ham,Sunny Beach,Yellow And Blue,None,None,None,Bubblegum,Blue Jacket,"9,74%","3,18%","10,22%","64,95%","62,75%","52,08%","3,89%","2,91%","0,0000000761",1616,"42,79",5,"63,89","53,34",2194,"2,91","20,46","42,37592062",3005,N
1959,Juanita,Deep Green,Purple And Green,None,None,Devil Horns,Nothing,ArtsyApes Tee,"11,25%","6,43%","7,60%","64,95%","62,75%","3,10%","65,90%","2,67%","0,000000122",1365,"36,14",5,"63,89","50,01",2459,"2,67","27,08","42,37035868",3006,N
3753,Gordo,Rainbow,Brown And Orange,Deal With It,Golden Earring,None,Nothing,"3,3 Tee","10,19%","9,56%","10,38%","5,03%","3,79%","52,08%","65,90%","3,39%","0,0000000224",2050,"54,28",6,"65,63","59,95",1740,"3,39","7,20","42,36939382",3007,N
1212,Robin,Red & Green Aura,Orange And Blue,None,None,None,Nothing,Green Puffer Jacket,"11,04%","6,80%","21,66%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000512",96,"2,54",4,"85,84","44,19",3268,"2,25","38,69","42,35400627",3008,N
526,Juanita,Deep Green,Blue And Orange,None,None,Visor Cap,Nothing,White Tee Blue Shirt,"11,25%","6,43%","22,00%","64,95%","62,75%","3,57%","65,90%","2,09%","0,00000032",758,"20,07",5,"63,89","41,98",3522,"2,09","43,10","42,35324008",3009,N
1988,Lou,Gold Flakes,Purple And Green,None,None,None,Nothing,Ape College Jacket,"12,05%","6,33%","7,60%","64,95%","62,75%","52,08%","65,90%","2,49%","0,00000202",346,"9,16",4,"85,84","47,50",2782,"2,49","32,06","42,35074286",3010,N
3047,Lou,Deep Green,Brown And Orange,None,None,None,Nothing,Jägermeister Urban Hoodie,"12,05%","6,43%","10,38%","64,95%","62,75%","52,08%","65,90%","2,41%","0,00000271",262,"6,94",4,"85,84","46,39",2945,"2,41","34,27","42,3459471",3011,N
3760,Jeff,Rainbow,Green And Orange,None,None,None,Nothing,White Shirt & Blue Tie,"11,25%","9,56%","13,66%","64,95%","62,75%","52,08%","65,90%","2,28%","0,00000468",123,"3,26",4,"85,84","44,55",3215,"2,28","37,86","42,31609062",3012,N
832,Gordo,Sprayed Wall,Grey And Yellow,None,Golden Nose Ring,None,Nothing,Jägermeister Urban Hoodie,"10,19%","5,30%","12,13%","64,95%","5,56%","52,08%","65,90%","2,41%","0,000000195",1086,"28,75",5,"63,89","46,32",2956,"2,41","34,27","42,30182037",3013,N
290,Whitney,Deep Green,Orange And Blue,Pilot Sunglasses,None,Orange Beanie,Nothing,Colorbomb Tee,"10,46%","6,43%","21,66%","5,43%","62,75%","3,87%","65,90%","3,18%","0,0000000402",1823,"48,27",6,"65,63","56,95",1963,"3,18","13,00","42,29944019",3014,N
2117,Jeff,Brick Wall,Brown And Orange,None,Silver Necklace,None,Nothing,Blue Camo Shirt,"11,25%","6,09%","10,38%","64,95%","4,82%","52,08%","65,90%","2,44%","0,000000186",1117,"29,57",5,"63,89","46,73",2897,"2,44","33,44","42,29920611",3015,N
147,Gordo,Gold Flakes,Grey And Yellow,None,None,Chef's Hat,Pizza,"3,3 Tee","10,19%","6,33%","12,13%","64,95%","62,75%","4,26%","5,00%","3,39%","0,000000023",2042,"54,06",6,"65,63","59,85",1749,"3,39","7,20","42,29879105",3016,N
1205,Whitney,Mountains,Green And Orange,None,None,Visor Cap,Nothing,Blue Camo Shirt,"10,46%","5,61%","13,66%","64,95%","62,75%","3,57%","65,90%","2,44%","0,000000187",1115,"29,52",5,"63,89","46,70",2902,"2,44","33,44","42,28155541",3017,N
2694,Juanita,Brick Wall,Brown And Orange,None,Cross Earring,None,Nothing,Thorchain Hoodie & Jacket,"11,25%","6,09%","10,38%","64,95%","3,10%","52,08%","65,90%","2,65%","0,00000013",1334,"35,32",5,"63,89","49,60",2493,"2,65","27,64","42,28090627",3018,N
1318,Jeff,Half-Sprayed Wall,Orange And Blue,None,None,None,Nothing,Green Puffer Jacket,"11,25%","6,99%","21,66%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000536",87,"2,30",4,"85,84","44,07",3284,"2,25","38,69","42,27457815",3019,N
2658,Albert,Deep Green,Grey And Yellow,None,None,None,Nothing,Jägermeister Urban Hoodie,"10,83%","6,43%","12,13%","64,95%","62,75%","52,08%","65,90%","2,41%","0,00000285",253,"6,70",4,"85,84","46,27",2964,"2,41","34,27","42,26651898",3020,N
47,Albert,Deep Blue,Brown And Orange,None,None,None,Ganja,White Shirt & Blue Tie,"10,83%","7,73%","10,38%","64,95%","62,75%","52,08%","5,75%","2,28%","0,000000241",946,"25,05",5,"63,89","44,47",3227,"2,28","37,86","42,26313854",3021,N
3130,Albert,Red & Green Aura,Purple And Green,Deal With It,None,None,Pizza,Stebo Tee,"10,83%","6,80%","7,60%","5,03%","62,75%","52,08%","5,00%","3,57%","0,0000000165",2222,"58,83",6,"65,63","62,23",1560,"3,57","2,23","42,2301534",3022,N
1897,Albert,Abstract Red_Blue,Blue And Orange,None,None,None,Lollipop,Ethereum Hoodie,"10,83%","4,87%","22,00%","64,95%","62,75%","52,08%","5,03%","2,20%","0,000000272",857,"22,69",5,"63,89","43,29",3400,"2,2","40,07","42,21421604",3023,N
2928,Robin,Half-Sprayed Wall,Green And Orange,None,Jägermeister Chain,None,Nothing,Ape College Jacket,"11,04%","6,99%","13,66%","64,95%","2,99%","52,08%","65,90%","2,49%","0,000000175",1159,"30,69",5,"63,89","47,29",2815,"2,49","32,06","42,20953732",3024,N
3649,Juanita,Bright Sky,Orange And Blue,None,None,None,Nothing,Green Puffer Jacket,"11,25%","7,18%","21,66%","64,95%","62,75%","52,08%","65,90%","2,25%","0,0000055",79,"2,09",4,"85,84","43,96",3299,"2,25","38,69","42,20397538",3025,N
2919,Bruno,Deep Blue,Orange And Blue,None,None,Gold Halo,Nothing,Ripped Black Shirt,"10,83%","7,73%","21,66%","64,95%","62,75%","2,33%","65,90%","2,25%","0,000000255",908,"24,04",5,"63,89","43,96",3300,"2,25","38,69","42,20397538",3026,N
3500,Lou,Deep Green,Grey And Yellow,Clear Lenses Round,None,None,Nothing,Blue Camo Shirt,"12,05%","6,43%","12,13%","3,87%","62,75%","52,08%","65,90%","2,44%","0,000000191",1105,"29,26",5,"63,89","46,57",2919,"2,44","33,44","42,19330195",3027,N
3378,Bruno,Mountains,Yellow And Blue,None,None,None,Nothing,Ape College Jacket,"10,83%","5,61%","10,22%","64,95%","62,75%","52,08%","65,90%","2,49%","0,00000216",327,"8,66",4,"85,84","47,25",2821,"2,49","32,06","42,18306128",3028,N
1613,Whitney,Bright Sky,Orange And Blue,None,None,Captain's Hat,Nothing,Plain White Shirt,"10,46%","7,18%","21,66%","64,95%","62,75%","4,18%","65,90%","2,04%","0,000000372",686,"18,16",5,"63,89","41,02",3592,"2,04","44,49","42,17814848",3029,N
502,Juanita,Brick Wall,Green And Orange,None,None,None,Ganja,Green Puffer Jacket,"11,25%","6,09%","13,66%","64,95%","62,75%","52,08%","5,75%","2,25%","0,000000257",902,"23,88",5,"63,89","43,88",3312,"2,25","38,69","42,1510233",3030,N
1545,Bruno,Red & Green Aura,Grey And Yellow,None,None,None,Nothing,Jägermeister Urban Hoodie,"10,83%","6,80%","12,13%","64,95%","62,75%","52,08%","65,90%","2,41%","0,00000301",239,"6,33",4,"85,84","46,08",2992,"2,41","34,27","42,14296413",3031,N
2807,Gordo,Bright Sky,Green And Orange,None,None,Chef's Hat,Nothing,Green Puffer Jacket,"10,19%","7,18%","13,66%","64,95%","62,75%","4,26%","65,90%","2,25%","0,000000257",901,"23,85",5,"63,89","43,87",3313,"2,25","38,69","42,14219795",3032,N
3127,Ham,Rainbow,Yellow And Blue,None,None,Devil Horns,Nothing,Blue Camo Shirt,"9,74%","9,56%","10,22%","64,95%","62,75%","3,10%","65,90%","2,44%","0,000000193",1099,"29,10",5,"63,89","46,49",2932,"2,44","33,44","42,14034987",3033,N
2110,Albert,Deep Green,Orange And Blue,Flower Power,None,None,Nothing,Ripped Black Shirt,"10,83%","6,43%","21,66%","3,52%","62,75%","52,08%","65,90%","2,25%","0,000000257",900,"23,83",5,"63,89","43,86",3315,"2,25","38,69","42,13337261",3034,N
2396,Lou,Mountains,Blue And Orange,None,None,None,Cigar,Hawaii Shirt,"12,05%","5,61%","22,00%","64,95%","62,75%","52,08%","4,00%","2,20%","0,000000277",845,"22,37",5,"63,89","43,13",3423,"2,2","40,07","42,10831189",3035,N
2126,Juanita,Deep Blue,Orange And Blue,None,None,None,Nothing,Ripped Black Shirt,"11,25%","7,73%","21,66%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000593",68,"1,80",4,"85,84","43,82",3322,"2,25","38,69","42,10689657",3036,N
2152,Juanita,Deep Blue,Purple And Green,None,None,None,Nothing,Ape College Jacket,"11,25%","7,73%","7,60%","64,95%","62,75%","52,08%","65,90%","2,49%","0,0000023",313,"8,29",4,"85,84","47,06",2849,"2,49","32,06","42,05950643",3037,N
2711,Whitney,Rainbow,Blue And Orange,None,Cross Necklace,Propeller Hat,Nothing,Stebo Tee,"10,46%","9,56%","22,00%","64,95%","3,18%","4,02%","65,90%","3,57%","0,000000043",1795,"47,52",6,"65,63","56,58",1980,"3,18","13,00","42,05233049",3038,N
2433,Ham,Deep Blue,Green And Orange,None,None,Captain's Hat,Nothing,Ripped Black Shirt,"9,74%","7,73%","13,66%","64,95%","62,75%","4,18%","65,90%","2,25%","0,00000026",890,"23,56",5,"63,89","43,73",3336,"2,25","38,69","42,04511914",3039,N
1800,Gordo,Mountains,Blue And Orange,None,Golden Nose Ring,None,Ganja,Colorbomb Tee,"10,19%","5,61%","22,00%","64,95%","5,56%","52,08%","5,75%","3,18%","0,0000000432",1793,"47,47",6,"65,63","56,55",1982,"3,18","13,00","42,0346798",3040,N
2768,Juanita,Space Silver,Grey And Yellow,None,None,None,Bubblegum,Ape College Jacket,"11,25%","6,43%","12,13%","64,95%","62,75%","52,08%","3,89%","2,49%","0,00000018",1139,"30,16",5,"63,89","47,02",2855,"2,49","32,06","42,03303039",3041,N
1139,Albert,Deep Blue,Blue And Orange,None,Golden Nose Ring,Chef's Hat,Nothing,ApeCoin Tee,"10,83%","7,73%","22,00%","64,95%","5,56%","4,26%","65,90%","3,10%","0,0000000579",1707,"45,19",6,"65,63","55,41",2052,"3,1","15,21","42,01223334",3042,N
272,Jeff,Gold Flakes,Orange And Blue,None,None,Devil Horns,Nothing,Hawaii Shirt,"11,25%","6,33%","21,66%","64,95%","62,75%","3,10%","65,90%","2,20%","0,000000282",832,"22,03",5,"63,89","42,96",3449,"2,2","40,07","41,99358238",3043,N
3243,Whitney,Deep Blue,Green And Orange,None,None,Beer Helmet,Nothing,Jägermeister Urban Hoodie,"10,46%","7,73%","13,66%","64,95%","62,75%","2,89%","65,90%","2,41%","0,000000206",1051,"27,83",5,"63,89","45,86",3023,"2,41","34,27","41,99293324",3044,N
397,Albert,Half-Sprayed Wall,Blue And Orange,None,None,Chef's Hat,Nothing,Plain White Shirt,"10,83%","6,99%","22,00%","64,95%","62,75%","4,26%","65,90%","2,04%","0,000000389",664,"17,58",5,"63,89","40,73",3613,"2,04","44,49","41,98399086",3045,N
1036,Lou,Abstract White_Blue,Orange And Blue,Heart Sunglasses,None,None,Nothing,Hawaii Shirt,"12,05%","5,19%","21,66%","4,42%","62,75%","52,08%","65,90%","2,20%","0,000000283",828,"21,92",5,"63,89","42,90",3455,"2,2","40,07","41,958281",3046,N
3600,Robin,Half-Sprayed Wall,Green And Orange,None,Septum Piercing,None,Nothing,Blue Camo Shirt,"11,04%","6,99%","13,66%","64,95%","3,47%","52,08%","65,90%","2,44%","0,000000199",1078,"28,54",5,"63,89","46,21",2972,"2,44","33,44","41,9550176",3047,N
768,Lou,Rainbow,Green And Orange,None,Cross Necklace,None,Nothing,White Shirt & Blue Tie,"12,05%","9,56%","13,66%","64,95%","3,18%","52,08%","65,90%","2,28%","0,000000254",911,"24,12",5,"63,89","44,00",3294,"2,28","37,86","41,95425142",3048,N
1053,Albert,Deep Blue,Orange And Blue,3D,Double Ear Piercing,None,Nothing,"3,3 Tee","10,83%","7,73%","21,66%","3,71%","3,36%","52,08%","65,90%","3,39%","0,0000000263",1970,"52,16",6,"65,63","58,90",1818,"3,36","8,03","41,93956611",3049,N
1287,Gordo,Deep Green,Brown And Orange,3D,None,None,Nothing,Thorchain Hoodie & Jacket,"10,19%","6,43%","10,38%","3,71%","62,75%","52,08%","65,90%","2,65%","0,000000144",1292,"34,21",5,"63,89","49,05",2557,"2,65","27,64","41,91024173",3050,N
451,Juanita,Abstract White_Blue,Blue And Orange,Deal With It,None,None,Nothing,Stebo Sweater,"11,25%","5,19%","22,00%","5,03%","62,75%","52,08%","65,90%","2,17%","0,000000302",789,"20,89",5,"63,89","42,39",3494,"2,17","40,89","41,89029249",3051,N
3569,Bruno,Brick Wall,Blue And Orange,None,None,Visor Cap,Nothing,Stebo Sweater,"10,83%","6,09%","22,00%","64,95%","62,75%","3,57%","65,90%","2,17%","0,000000302",788,"20,86",5,"63,89","42,37",3495,"2,17","40,89","41,88146714",3052,N
3665,Ham,Brick Wall,Grey And Yellow,None,None,None,Nothing,Ape College Jacket,"9,74%","6,09%","12,13%","64,95%","62,75%","52,08%","65,90%","2,49%","0,0000025",291,"7,70",4,"85,84","46,77",2892,"2,49","32,06","41,86534881",3053,N
2611,Gordo,Space Silver,Blue And Orange,None,None,None,Nothing,Black Tee,"10,19%","6,43%","22,00%","64,95%","62,75%","52,08%","65,90%","2,33%","0,0000047",121,"3,20",4,"85,84","44,52",3220,"2,33","36,48","41,83810659",3054,N
845,Albert,Deep Green,Yellow And Blue,Pilot Sunglasses,None,None,Nothing,Blue Camo Shirt,"10,83%","6,43%","10,22%","5,43%","62,75%","52,08%","65,90%","2,44%","0,000000203",1064,"28,17",5,"63,89","46,03",2999,"2,44","33,44","41,83146275",3055,N
2745,Gordo,Abstract Red_Blue,Orange And Blue,None,None,Beer Helmet,Nothing,Blue Camo Shirt,"10,19%","4,87%","21,66%","64,95%","62,75%","2,89%","65,90%","2,44%","0,000000203",1063,"28,14",5,"63,89","46,02",3001,"2,44","33,44","41,8226374",3056,N
440,Whitney,Space Silver,Brown And Orange,None,Bitcoin Chain,None,Nothing,ApeCoin Tee,"10,46%","6,43%","10,38%","64,95%","2,70%","52,08%","65,90%","3,10%","0,00000013",1333,"35,29",5,"63,89","49,59",2494,"2,7","26,26","41,81174759",3057,N
1766,Whitney,Deep Green,Yellow And Blue,None,None,None,Ganja,Blue Camo Shirt,"10,46%","6,43%","10,22%","64,95%","62,75%","52,08%","5,75%","2,44%","0,000000204",1060,"28,06",5,"63,89","45,98",3005,"2,44","33,44","41,79616136",3058,N
85,Lou,Deep Blue,Green And Orange,Flower Power,None,ArtsyApes Cap,Nothing,"3,3 Tee","12,05%","7,73%","13,66%","3,52%","62,75%","4,05%","65,90%","3,39%","0,0000000254",1984,"52,53",6,"65,63","59,08",1805,"3,39","7,20","41,78692096",3059,N
993,Robin,Red & Green Aura,Orange And Blue,None,None,Propeller Hat,Nothing,White Tee Blue Shirt,"11,04%","6,80%","21,66%","64,95%","62,75%","4,02%","65,90%","2,09%","0,000000368",691,"18,29",5,"63,89","41,09",3587,"2,09","43,10","41,76194188",3060,N
420,Jeff,Brick Wall,Blue And Orange,Heart Sunglasses,None,None,Nothing,Stebo Sweater,"11,25%","6,09%","22,00%","4,42%","62,75%","52,08%","65,90%","2,17%","0,000000312",770,"20,39",5,"63,89","42,14",3511,"2,17","40,89","41,72261091",3061,N
581,Jeff,Brick Wall,Orange And Blue,None,None,None,Nothing,Black Tee,"11,25%","6,09%","21,66%","64,95%","62,75%","52,08%","65,90%","2,33%","0,00000484",107,"2,83",4,"85,84","44,33",3247,"2,33","36,48","41,71455174",3062,N
