ID,Ape,Background,Eyes,Glasses,Jewelry,Headwear,Mouth,Outfit,Ape%,Background%,Eyes%,Glasses%,Jewelry%,Headwear%,Mouth%,Outfit%,Statistical Rarity,Inverse SR Rank,SR Percentile,Trait Count,Inverse TC Rarity,Rarity,Final Rank,ID,Glitched?
3455,Ham,Abstract White_Blue,Orange And Blue,None,None,JÃ¤germeister Antlers,Nothing,"3,3 Tee","9,74%","5,19%","21,66%","64,95%","62,75%","2,07%","65,90%","3,39%","0,000000206",1054,"27,91",5,"63,89","45,90",3017,3455,N
1266,Gordo,Rainbow,Yellow And Blue,None,None,None,Nothing,Ripped Black Shirt,"10,19%","9,56%","10,22%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000313",224,"5,93",4,"85,84","45,88",3018,1266,N
1567,Juanita,Sunny Beach,Blue And Orange,None,None,Captain's Hat,Nothing,Black Tee,"11,25%","3,18%","22,00%","64,95%","62,75%","4,18%","65,90%","2,33%","0,000000206",1053,"27,88",5,"63,89","45,88",3019,1567,N
2556,Juanita,Rainbow,Blue And Orange,None,None,None,Nothing,Versace Tee,"11,25%","9,56%","22,00%","64,95%","62,75%","52,08%","65,90%","0,95%","0,00000315",223,"5,90",4,"85,84","45,87",3020,2556,N
3686,Albert,Abstract Red_Blue,Orange And Blue,None,None,Red Cap,Nothing,Ape College Jacket,"10,83%","4,87%","21,66%","64,95%","62,75%","2,70%","65,90%","2,49%","0,000000206",1052,"27,85",5,"63,89","45,87",3021,3686,N
366,Robin,Red & Green Aura,Brown And Orange,None,None,None,Nothing,Blue Jacket,"11,04%","6,80%","10,38%","64,95%","62,75%","52,08%","65,90%","2,91%","0,00000318",222,"5,88",4,"85,84","45,86",3022,366,N
3243,Whitney,Deep Blue,Green And Orange,None,None,Beer Helmet,Nothing,JÃ¤germeister Urban Hoodie,"10,46%","7,73%","13,66%","64,95%","62,75%","2,89%","65,90%","2,41%","0,000000206",1051,"27,83",5,"63,89","45,86",3023,3243,N
734,Gordo,Gold Flakes,Grey And Yellow,None,None,None,Nothing,Blue Jacket,"10,19%","6,33%","12,13%","64,95%","62,75%","52,08%","65,90%","2,91%","0,00000319",221,"5,85",4,"85,84","45,84",3024,734,N
837,Ham,Ones & Zeros,Yellow And Blue,None,Silver Necklace,None,Nothing,Luna Tee,"9,74%","5,30%","10,22%","64,95%","4,82%","52,08%","65,90%","3,65%","0,000000207",1050,"27,80",5,"63,89","45,84",3025,837,N
2094,Bruno,Half-Sprayed Wall,Blue And Orange,None,None,None,Nothing,Suit & Bow Tie,"10,83%","6,99%","22,00%","64,95%","62,75%","52,08%","65,90%","1,38%","0,00000321",220,"5,82",4,"85,84","45,83",3026,2094,N
568,Albert,Half-Sprayed Wall,Blue And Orange,None,None,Red Cap,Nothing,Thorchain Hoodie,"10,83%","6,99%","22,00%","64,95%","62,75%","2,70%","65,90%","1,72%","0,000000208",1049,"27,77",5,"63,89","45,83",3027,568,N
1017,Albert,Brick Wall,Orange And Blue,None,None,None,Respirator,_APES_ Sweater,"10,83%","6,09%","21,66%","64,95%","62,75%","52,08%","2,28%","3,02%","0,000000208",1048,"27,75",5,"63,89","45,82",3028,1017,N
1659,Ham,Space Silver,Grey And Yellow,None,None,None,Nothing,_APES_ Sweater,"9,74%","6,43%","12,13%","64,95%","62,75%","52,08%","65,90%","3,02%","0,00000321",219,"5,80",4,"85,84","45,82",3029,1659,N
39,Robin,Half-Sprayed Wall,Orange And Blue,None,None,None,Bubblegum,Catchphrase Ripped Tee,"11,04%","6,99%","21,66%","64,95%","62,75%","52,08%","3,89%","1,51%","0,000000208",1047,"27,72",5,"63,89","45,80",3030,39,N
2264,Juanita,Red & Green Aura,Brown And Orange,None,None,None,Nothing,Blue Jacket,"11,25%","6,80%","10,38%","64,95%","62,75%","52,08%","65,90%","2,91%","0,00000324",218,"5,77",4,"85,84","45,80",3031,2264,N
1169,Lou,Mountains,Blue And Orange,None,Bitcoin Chain,None,Nothing,Black Tee,"12,05%","5,61%","22,00%","64,95%","2,70%","52,08%","65,90%","2,33%","0,000000209",1046,"27,69",5,"63,89","45,79",3032,1169,N
1383,Juanita,Ones & Zeros,Orange And Blue,None,None,None,Nothing,Fantom Sweater,"11,25%","5,30%","21,66%","64,95%","62,75%","52,08%","65,90%","1,80%","0,00000325",217,"5,75",4,"85,84","45,79",3033,1383,N
2426,Ham,Ones & Zeros,Orange And Blue,None,Cross Necklace,None,Nothing,Thorchain Hoodie & Jacket,"9,74%","5,30%","21,66%","64,95%","3,18%","52,08%","65,90%","2,65%","0,000000209",1045,"27,67",5,"63,89","45,78",3034,2426,N
2010,Lou,Rainbow,Green And Orange,None,None,None,Nothing,Black Turtleneck,"12,05%","9,56%","13,66%","64,95%","62,75%","52,08%","65,90%","1,48%","0,00000326",216,"5,72",4,"85,84","45,78",3035,2010,N
745,Robin,Rainbow,Green And Orange,None,Golden Eyebrow Piercing,None,Nothing,Ape College Jacket,"11,04%","9,56%","13,66%","64,95%","2,62%","52,08%","65,90%","2,49%","0,00000021",1044,"27,64",5,"63,89","45,76",3036,745,N
24,Lou,Red & Green Aura,Orange And Blue,None,None,None,Nothing,Clown Suit,"12,05%","6,80%","21,66%","64,95%","62,75%","52,08%","65,90%","1,32%","0,00000329",215,"5,69",4,"85,84","45,76",3037,24,N
687,Gordo,Gold Flakes,Blue And Orange,None,None,Chef's Hat,Nothing,White Plain Tee,"10,19%","6,33%","22,00%","64,95%","62,75%","4,26%","65,90%","1,30%","0,000000211",1043,"27,61",5,"63,89","45,75",3038,687,N
1754,Whitney,Half-Sprayed Wall,Brown And Orange,None,None,None,Nothing,ApeCoin Tee,"10,46%","6,99%","10,38%","64,95%","62,75%","52,08%","65,90%","3,10%","0,00000329",214,"5,67",4,"85,84","45,75",3039,1754,N
1197,Bruno,Red & Green Aura,Grey And Yellow,None,None,None,Nothing,ArtsyApes Tee,"10,83%","6,80%","12,13%","64,95%","62,75%","52,08%","65,90%","2,67%","0,00000334",213,"5,64",4,"85,84","45,74",3040,1197,N
2029,Juanita,Rainbow,Brown And Orange,None,None,Gold Halo,Nothing,_APES_ Sweater,"11,25%","9,56%","10,38%","64,95%","62,75%","2,33%","65,90%","3,02%","0,000000211",1042,"27,59",5,"63,89","45,74",3041,2029,N
1673,Lou,Deep Green,Yellow And Blue,None,None,None,Nothing,Banana Bonanza Hoodie,"12,05%","6,43%","10,22%","64,95%","62,75%","52,08%","65,90%","3,04%","0,00000337",212,"5,61",4,"85,84","45,72",3042,1673,N
2275,Juanita,Deep Green,Grey And Yellow,None,None,None,Bubblegum,Blue Jacket,"11,25%","6,43%","12,13%","64,95%","62,75%","52,08%","3,89%","2,91%","0,000000211",1041,"27,56",5,"63,89","45,72",3043,2275,N
3283,Ham,Deep Blue,Orange And Blue,None,None,None,Nothing,Black Turtleneck,"9,74%","7,73%","21,66%","64,95%","62,75%","52,08%","65,90%","1,48%","0,00000338",211,"5,59",4,"85,84","45,71",3044,3283,N
140,Jeff,Matrix,Orange And Blue,None,None,None,Ganja,JÃ¤germeister Hoodie,"11,25%","4,21%","21,66%","64,95%","62,75%","52,08%","5,75%","1,69%","0,000000212",1040,"27,54",5,"63,89","45,71",3045,140,N
1857,Gordo,Deep Blue,Green And Orange,None,None,None,Nothing,Green Puffer Jacket,"10,19%","7,73%","13,66%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000339",210,"5,56",4,"85,84","45,70",3046,1857,N
1951,Jeff,Half-Sprayed Wall,Yellow And Blue,None,None,None,Nothing,_APES_ Sweater,"11,25%","6,99%","10,22%","64,95%","62,75%","52,08%","65,90%","3,02%","0,00000339",209,"5,53",4,"85,84","45,68",3047,1951,N
989,Lou,Sunny Beach,Blue And Orange,Heart Sunglasses,None,None,Nothing,Thorchain Hoodie & Jacket,"12,05%","3,18%","22,00%","4,42%","62,75%","52,08%","65,90%","2,65%","0,000000212",1038,"27,48",5,"63,89","45,68",3048,989,N
2734,Juanita,Rainbow,Brown And Orange,None,None,None,Nothing,Ethereum Hoodie,"11,25%","9,56%","10,38%","64,95%","62,75%","52,08%","65,90%","2,20%","0,00000343",208,"5,51",4,"85,84","45,67",3049,2734,N
3764,Whitney,Gold Flakes,Green And Orange,Flower Power,None,None,Nothing,ApeCoin Tee,"10,46%","6,33%","13,66%","3,52%","62,75%","52,08%","65,90%","3,10%","0,000000212",1037,"27,46",5,"63,89","45,67",3050,3764,N
2149,Ham,Rainbow,Purple And Green,None,None,None,Party Whistle,Thorchain Hoodie & Jacket,"9,74%","9,56%","7,60%","64,95%","62,75%","52,08%","5,35%","2,65%","0,000000213",1036,"27,43",5,"63,89","45,66",3051,2149,N
3040,Whitney,Abstract Red_Blue,Blue And Orange,None,None,None,Nothing,Ethereum Hoodie,"10,46%","4,87%","22,00%","64,95%","62,75%","52,08%","65,90%","2,20%","0,00000345",207,"5,48",4,"85,84","45,66",3052,3040,N
261,Jeff,Gold Flakes,Grey And Yellow,Orange Shades,None,None,Nothing,Fantom Sweater,"11,25%","6,33%","12,13%","6,35%","62,75%","52,08%","65,90%","1,80%","0,000000213",1035,"27,40",5,"63,89","45,64",3053,261,N
2203,Ham,Abstract White_Blue,Green And Orange,None,None,None,Nothing,Stebo Tee,"9,74%","5,19%","13,66%","64,95%","62,75%","52,08%","65,90%","3,57%","0,00000345",206,"5,45",4,"85,84","45,64",3054,2203,N
3683,Gordo,Red & Green Aura,Blue And Orange,None,None,JÃ¤germeister Cap,Nothing,_APES_ Sweater,"10,19%","6,80%","22,00%","64,95%","62,75%","1,72%","65,90%","3,02%","0,000000213",1034,"27,38",5,"63,89","45,63",3055,3683,N
1864,Whitney,Space Silver,Orange And Blue,None,None,None,Nothing,JÃ¤germeister Hoodie,"10,46%","6,43%","21,66%","64,95%","62,75%","52,08%","65,90%","1,69%","0,00000345",205,"5,43",4,"85,84","45,63",3056,1864,N
2971,Juanita,Sprayed Wall,Blue And Orange,None,Double Ear Piercing,None,Nothing,Dopey Hoodie,"11,25%","5,30%","22,00%","64,95%","3,36%","52,08%","65,90%","2,17%","0,000000213",1033,"27,35",5,"63,89","45,62",3057,2971,N
121,Bruno,Brick Wall,Grey And Yellow,None,None,None,Nothing,ApeCoin Tee,"10,83%","6,09%","12,13%","64,95%","62,75%","52,08%","65,90%","3,10%","0,00000346",204,"5,40",4,"85,84","45,62",3058,121,N
1976,Juanita,Bright Sky,Orange And Blue,None,None,JÃ¤germeister Cap,Nothing,Thorchain Hoodie & Jacket,"11,25%","7,18%","21,66%","64,95%","62,75%","1,72%","65,90%","2,65%","0,000000214",1032,"27,32",5,"63,89","45,60",3059,1976,N
1132,Lou,Deep Blue,Grey And Yellow,None,None,None,Nothing,Hawaii Shirt,"12,05%","7,73%","12,13%","64,95%","62,75%","52,08%","65,90%","2,20%","0,00000347",203,"5,37",4,"85,84","45,60",3060,1132,N
2794,Whitney,Half-Sprayed Wall,Blue And Orange,Pilot Sunglasses,None,None,Nothing,100 Emoji Swag Tee,"10,46%","6,99%","22,00%","5,43%","62,75%","52,08%","65,90%","1,14%","0,000000214",1031,"27,30",5,"63,89","45,59",3061,2794,N
1194,Juanita,Deep Blue,Orange And Blue,None,None,None,Nothing,Clown Suit,"11,25%","7,73%","21,66%","64,95%","62,75%","52,08%","65,90%","1,32%","0,00000349",202,"5,35",4,"85,84","45,59",3062,1194,N
277,Juanita,Mountains,Blue And Orange,None,None,None,Nothing,Fantom Sweater,"11,25%","5,61%","22,00%","64,95%","62,75%","52,08%","65,90%","1,80%","0,0000035",201,"5,32",4,"85,84","45,58",3063,277,N
1037,Whitney,Rainbow,Orange And Blue,None,JÃ¤germeister Chain,None,Nothing,Black Turtleneck,"10,46%","9,56%","21,66%","64,95%","2,99%","52,08%","65,90%","1,48%","0,000000214",1030,"27,27",5,"63,89","45,58",3064,1037,N
2111,Ham,Abstract White_Blue,Blue And Orange,None,None,None,Nothing,Green Puffer Jacket,"9,74%","5,19%","22,00%","64,95%","62,75%","52,08%","65,90%","2,25%","0,0000035",200,"5,30",4,"85,84","45,57",3065,2111,N
3423,Lou,Deep Blue,Purple And Green,Heart Sunglasses,None,None,Nothing,Colorbomb Tee,"12,05%","7,73%","7,60%","4,42%","62,75%","52,08%","65,90%","3,18%","0,000000214",1029,"27,24",5,"63,89","45,57",3066,3423,N
3589,Jeff,Mountains,Green And Orange,None,None,None,Nothing,Blue Jacket,"11,25%","5,61%","13,66%","64,95%","62,75%","52,08%","65,90%","2,91%","0,00000351",199,"5,27",4,"85,84","45,55",3067,3589,N
1833,Ham,Bright Sky,Grey And Yellow,None,None,Captain's Hat,Nothing,Green Puffer Jacket,"9,74%","7,18%","12,13%","64,95%","62,75%","4,18%","65,90%","2,25%","0,000000214",1028,"27,22",5,"63,89","45,55",3068,1833,N
1930,Albert,Space Silver,Yellow And Blue,None,None,None,Nothing,Stebo Tee,"10,83%","6,43%","10,22%","64,95%","62,75%","52,08%","65,90%","3,57%","0,00000356",198,"5,24",4,"85,84","45,54",3069,1930,N
3505,Whitney,Deep Green,Yellow And Blue,None,Silver Necklace,None,Nothing,Blue Jacket,"10,46%","6,43%","10,22%","64,95%","4,82%","52,08%","65,90%","2,91%","0,000000215",1027,"27,19",5,"63,89","45,54",3070,3505,N
3685,Robin,Brick Wall,Blue And Orange,None,None,None,Nothing,Thorchain Hoodie,"11,04%","6,09%","22,00%","64,95%","62,75%","52,08%","65,90%","1,72%","0,00000356",197,"5,22",4,"85,84","45,53",3071,3685,N
3325,Albert,Abstract White_Blue,Orange And Blue,None,None,None,Cigar,White Tee Blue Shirt,"10,83%","5,19%","21,66%","64,95%","62,75%","52,08%","4,00%","2,09%","0,000000216",1026,"27,16",5,"63,89","45,53",3072,3325,N
1871,Bruno,Rainbow,Orange And Blue,None,None,None,Nothing,100 Emoji Swag Tee,"10,83%","9,56%","21,66%","64,95%","62,75%","52,08%","65,90%","1,14%","0,00000357",196,"5,19",4,"85,84","45,51",3073,1871,N
231,Juanita,Gold Flakes,Orange And Blue,None,None,None,Pizza,Clown Suit,"11,25%","6,33%","21,66%","64,95%","62,75%","52,08%","5,00%","1,32%","0,000000217",1025,"27,14",5,"63,89","45,51",3074,231,N
2477,Bruno,Rainbow,Grey And Yellow,None,None,None,Nothing,Plain White Shirt,"10,83%","9,56%","12,13%","64,95%","62,75%","52,08%","65,90%","2,04%","0,00000358",195,"5,16",4,"85,84","45,50",3075,2477,N
3209,Lou,Abstract White_Blue,Grey And Yellow,Orange Shades,None,None,Nothing,White Tee Blue Shirt,"12,05%","5,19%","12,13%","6,35%","62,75%","52,08%","65,90%","2,09%","0,000000217",1024,"27,11",5,"63,89","45,50",3076,3209,N
2065,Albert,Abstract Red_Blue,Grey And Yellow,None,None,None,Lollipop,Colorbomb Tee,"10,83%","4,87%","12,13%","64,95%","62,75%","52,08%","5,03%","3,18%","0,000000217",1023,"27,08",5,"63,89","45,49",3077,2065,N
3539,Albert,Sprayed Wall,Blue And Orange,None,None,None,Nothing,Plain White Shirt,"10,83%","5,30%","22,00%","64,95%","62,75%","52,08%","65,90%","2,04%","0,0000036",194,"5,14",4,"85,84","45,49",3078,3539,N
2869,Jeff,Gold Flakes,Orange And Blue,None,None,Gold Halo,Nothing,Ripped Black Shirt,"11,25%","6,33%","21,66%","64,95%","62,75%","2,33%","65,90%","2,25%","0,000000217",1022,"27,06",5,"63,89","45,47",3079,2869,N
2400,Ham,Half-Sprayed Wall,Blue And Orange,None,None,None,Nothing,Thorchain Hoodie,"9,74%","6,99%","22,00%","64,95%","62,75%","52,08%","65,90%","1,72%","0,00000361",193,"5,11",4,"85,84","45,47",3080,2400,N
361,Whitney,Deep Green,Grey And Yellow,None,None,Chef's Hat,Nothing,Black Tee,"10,46%","6,43%","12,13%","64,95%","62,75%","4,26%","65,90%","2,33%","0,000000218",1021,"27,03",5,"63,89","45,46",3081,361,N
2024,Jeff,Rainbow,Purple And Green,None,None,None,Nothing,Colorbomb Tee,"11,25%","9,56%","7,60%","64,95%","62,75%","52,08%","65,90%","3,18%","0,00000363",192,"5,08",4,"85,84","45,46",3082,2024,N
1105,Robin,Abstract Red_Blue,Brown And Orange,None,None,None,Lollipop,Luna Tee,"11,04%","4,87%","10,38%","64,95%","62,75%","52,08%","5,03%","3,65%","0,000000218",1020,"27,01",5,"63,89","45,45",3083,1105,N
2527,Bruno,Deep Green,Blue And Orange,None,None,None,Nothing,JÃ¤germeister Hoodie,"10,83%","6,43%","22,00%","64,95%","62,75%","52,08%","65,90%","1,69%","0,00000363",191,"5,06",4,"85,84","45,45",3084,2527,N
3014,Albert,Matrix,Orange And Blue,None,None,None,Bubblegum,ArtsyApes Tee,"10,83%","4,21%","21,66%","64,95%","62,75%","52,08%","3,89%","2,67%","0,000000218",1019,"26,98",5,"63,89","45,43",3085,3014,N
1351,Gordo,Deep Blue,Brown And Orange,None,None,None,Nothing,Colorbomb Tee,"10,19%","7,73%","10,38%","64,95%","62,75%","52,08%","65,90%","3,18%","0,00000363",190,"5,03",4,"85,84","45,43",3086,1351,N
841,Ham,Bright Sky,Blue And Orange,None,None,None,Nothing,JÃ¤germeister Hoodie,"9,74%","7,18%","22,00%","64,95%","62,75%","52,08%","65,90%","1,69%","0,00000364",189,"5,00",4,"85,84","45,42",3087,841,N
2252,Ham,Mountains,Blue And Orange,None,None,None,Bubblegum,Ethereum Hoodie,"9,74%","5,61%","22,00%","64,95%","62,75%","52,08%","3,89%","2,20%","0,000000218",1018,"26,95",5,"63,89","45,42",3088,2252,N
2930,Juanita,Abstract Red_Blue,Orange And Blue,None,None,None,Nothing,Hawaii Shirt,"11,25%","4,87%","21,66%","64,95%","62,75%","52,08%","65,90%","2,20%","0,00000365",188,"4,98",4,"85,84","45,41",3089,2930,N
2476,Lou,Ones & Zeros,Orange And Blue,Flower Power,None,None,Nothing,White Tee Blue Shirt,"12,05%","5,30%","21,66%","3,52%","62,75%","52,08%","65,90%","2,09%","0,000000219",1017,"26,93",5,"63,89","45,41",3090,2476,N
3706,Bruno,Abstract Red_Blue,Blue And Orange,None,None,None,Nothing,Ripped Black Shirt,"10,83%","4,87%","22,00%","64,95%","62,75%","52,08%","65,90%","2,25%","0,00000365",187,"4,95",4,"85,84","45,39",3091,3706,N
1848,Jeff,Red & Green Aura,Grey And Yellow,None,None,ArtsyApes Cap,Nothing,Stebo Sweater,"11,25%","6,80%","12,13%","64,95%","62,75%","4,05%","65,90%","2,17%","0,000000219",1016,"26,90",5,"63,89","45,39",3092,1848,N
1939,Juanita,Ones & Zeros,Orange And Blue,None,None,None,Nothing,Plain White Shirt,"11,25%","5,30%","21,66%","64,95%","62,75%","52,08%","65,90%","2,04%","0,00000368",186,"4,92",4,"85,84","45,38",3093,1939,N
3383,Lou,Red & Green Aura,Brown And Orange,None,None,Orange Beanie,Nothing,Ape College Jacket,"12,05%","6,80%","10,38%","64,95%","62,75%","3,87%","65,90%","2,49%","0,00000022",1015,"26,87",5,"63,89","45,38",3094,3383,N
2980,Whitney,Gold Flakes,Green And Orange,None,None,None,Nothing,Blue Jacket,"10,46%","6,33%","13,66%","64,95%","62,75%","52,08%","65,90%","2,91%","0,00000368",185,"4,90",4,"85,84","45,37",3095,2980,N
2808,Jeff,Brick Wall,Brown And Orange,None,None,None,Cigar,Luna Tee,"11,25%","6,09%","10,38%","64,95%","62,75%","52,08%","4,00%","3,65%","0,00000022",1014,"26,85",5,"63,89","45,37",3096,2808,N
569,Robin,Rainbow,Brown And Orange,None,None,None,Nothing,Blue Camo Shirt,"11,04%","9,56%","10,38%","64,95%","62,75%","52,08%","65,90%","2,44%","0,00000373",184,"4,87",4,"85,84","45,35",3097,569,N
2208,Ham,Deep Blue,Grey And Yellow,None,None,Orange Beanie,Nothing,Black Tee,"9,74%","7,73%","12,13%","64,95%","62,75%","3,87%","65,90%","2,33%","0,000000221",1013,"26,82",5,"63,89","45,35",3098,2208,N
2772,Bruno,Rainbow,Brown And Orange,None,None,None,Nothing,Ape College Jacket,"10,83%","9,56%","10,38%","64,95%","62,75%","52,08%","65,90%","2,49%","0,00000374",183,"4,85",4,"85,84","45,34",3099,2772,N
520,Bruno,Sprayed Wall,Brown And Orange,Pilot Sunglasses,None,None,Nothing,Colorbomb Tee,"10,83%","5,30%","10,38%","5,43%","62,75%","52,08%","65,90%","3,18%","0,000000221",1012,"26,79",5,"63,89","45,34",3100,520,N
2642,Whitney,Abstract White_Blue,Brown And Orange,None,Silver Necklace,None,Nothing,Luna Tee,"10,46%","5,19%","10,38%","64,95%","4,82%","52,08%","65,90%","3,65%","0,000000221",1011,"26,77",5,"63,89","45,33",3101,2642,N
1615,Bruno,Deep Blue,Blue And Orange,None,None,None,Nothing,Black Waistcoat,"10,83%","7,73%","22,00%","64,95%","62,75%","52,08%","65,90%","1,46%","0,00000375",182,"4,82",4,"85,84","45,33",3102,1615,N
3138,Lou,Mountains,Orange And Blue,None,None,Clown Wig,Nothing,Ethereum Hoodie,"12,05%","5,61%","21,66%","64,95%","62,75%","2,57%","65,90%","2,20%","0,000000222",1010,"26,74",5,"63,89","45,31",3103,3138,N
3223,Gordo,Bright Sky,Orange And Blue,None,None,None,Nothing,JÃ¤germeister Hoodie,"10,19%","7,18%","21,66%","64,95%","62,75%","52,08%","65,90%","1,69%","0,00000375",181,"4,79",4,"85,84","45,31",3104,3223,N
176,Robin,Deep Green,Blue And Orange,None,None,Chef's Hat,Nothing,Dappimg Tee,"11,04%","6,43%","22,00%","64,95%","62,75%","4,26%","65,90%","1,24%","0,000000223",1009,"26,71",5,"63,89","45,30",3105,176,N
60,Albert,Brick Wall,Green And Orange,None,None,None,Nothing,Banana Bonanza Hoodie,"10,83%","6,09%","13,66%","64,95%","62,75%","52,08%","65,90%","3,04%","0,00000384",180,"4,77",4,"85,84","45,30",3106,60,N
779,Ham,Deep Blue,Blue And Orange,None,None,Propeller Hat,Nothing,Dappimg Tee,"9,74%","7,73%","22,00%","64,95%","62,75%","4,02%","65,90%","1,24%","0,000000223",1008,"26,69",5,"63,89","45,29",3107,779,N
3031,Juanita,Rainbow,Purple And Green,None,None,None,Nothing,"3,3 Tee","11,25%","9,56%","7,60%","64,95%","62,75%","52,08%","65,90%","3,39%","0,00000387",179,"4,74",4,"85,84","45,29",3108,3031,N
2691,Bruno,Half-Sprayed Wall,Green And Orange,None,None,None,Cigarette,Luna Tee,"10,83%","6,99%","13,66%","64,95%","62,75%","52,08%","2,78%","3,65%","0,000000223",1007,"26,66",5,"63,89","45,27",3109,2691,N
972,Whitney,Deep Green,Green And Orange,None,None,None,Nothing,_APES_ Sweater,"10,46%","6,43%","13,66%","64,95%","62,75%","52,08%","65,90%","3,02%","0,00000388",178,"4,71",4,"85,84","45,27",3110,972,N
747,Robin,Sprayed Wall,Orange And Blue,None,None,None,Nothing,Ethereum Hoodie,"11,04%","5,30%","21,66%","64,95%","62,75%","52,08%","65,90%","2,20%","0,00000389",177,"4,69",4,"85,84","45,26",3111,747,N
25,Ham,Deep Blue,Blue And Orange,None,Golden Nose Ring,None,Nothing,Guy Fieri Flame Shirt,"9,74%","7,73%","22,00%","64,95%","5,56%","52,08%","65,90%","1,09%","0,000000223",1006,"26,63",5,"63,89","45,26",3112,25,N
607,Gordo,Rainbow,Green And Orange,None,None,None,Nothing,White Tee Blue Shirt,"10,19%","9,56%","13,66%","64,95%","62,75%","52,08%","65,90%","2,09%","0,00000389",176,"4,66",4,"85,84","45,25",3113,607,N
3009,Bruno,Mountains,Orange And Blue,None,None,Beer Helmet,Nothing,Ethereum Hoodie,"10,83%","5,61%","21,66%","64,95%","62,75%","2,89%","65,90%","2,20%","0,000000224",1005,"26,61",5,"63,89","45,25",3114,3009,N
2464,Juanita,Rainbow,Blue And Orange,None,None,None,Nothing,Rich Old White Male Tee,"11,25%","9,56%","22,00%","64,95%","62,75%","52,08%","65,90%","1,19%","0,00000394",175,"4,63",4,"85,84","45,23",3115,2464,N
2855,Whitney,Space Silver,Orange And Blue,None,None,Orange Beanie,Nothing,Black Turtleneck,"10,46%","6,43%","21,66%","64,95%","62,75%","3,87%","65,90%","1,48%","0,000000224",1004,"26,58",5,"63,89","45,23",3116,2855,N
956,Albert,Half-Sprayed Wall,Blue And Orange,None,None,None,Nothing,JÃ¤germeister Hoodie,"10,83%","6,99%","22,00%","64,95%","62,75%","52,08%","65,90%","1,69%","0,00000395",174,"4,61",4,"85,84","45,22",3117,956,N
1192,Albert,Ones & Zeros,Orange And Blue,None,None,None,Ganja,Black Turtleneck,"10,83%","5,30%","21,66%","64,95%","62,75%","52,08%","5,75%","1,48%","0,000000225",1003,"26,56",5,"63,89","45,22",3118,1192,N
1665,Bruno,Rainbow,Yellow And Blue,None,None,None,Nothing,ArtsyApes Tee,"10,83%","9,56%","10,22%","64,95%","62,75%","52,08%","65,90%","2,67%","0,00000396",173,"4,58",4,"85,84","45,21",3119,1665,N
3245,Whitney,Abstract White_Blue,Orange And Blue,None,Bitcoin Chain,None,Nothing,Colorbomb Tee,"10,46%","5,19%","21,66%","64,95%","2,70%","52,08%","65,90%","3,18%","0,000000225",1002,"26,53",5,"63,89","45,21",3120,3245,N
